source_id ra dec pmra pmdec radial_velocity phot_g_mean_mag phot_g_mean_flux_over_error phot_bp_mean_mag phot_bp_mean_flux_over_error phot_rp_mean_mag phot_rp_mean_flux_over_error parallax parallax_error teff_gspphot ruwe number_of_neighbours number_of_mates g_mean_psf_mag g_mean_psf_mag_error r_mean_psf_mag r_mean_psf_mag_error i_mean_psf_mag i_mean_psf_mag_error z_mean_psf_mag z_mean_psf_mag_error y_mean_psf_mag y_mean_psf_mag_error j_m j_msigcom h_m h_msigcom ks_m ks_msigcom phot_g_mean_mag_error phot_bp_mean_mag_error phot_rp_mean_mag_error coord.ra coord.dec rCenter id distance distance_error PRV PPa PPMra PPMdec PPM membership
673066352180878720 114.76783144758738 20.785283991609877 -0.9836827016021428 -1.921542650669783  18.567455 478.27582 19.069433 15.744153 17.88058 43.462097 0.4349035378287967 0.22923627 4650.92 1.1013165 1.0 0.0 19.1716003417969 0.0049879997968673 18.4986991882324 0.0047280001454055 18.2588005065918 0.0050499998033046 18.1467990875244 0.011917999945581 18.1096992492676 0.0194429997354746       0.003570037110325 0.0690176550128475 0.0252654917285729 114.76783144758738 20.785283991609877 0.8037828259367105 673066352180878720 2299.360462764637 4362.3115  0.23161245494767616 6.289903801879129 1.9671473432105953 8.257051145089724 0.07523159696974402
865396636963514880 114.6423725542181 21.51102871450443 -1.1258735554908574 -1.9049358273377344  19.518164 243.60402 20.41989 9.128587 18.58048 35.73326 0.6986278517609766 0.340411  0.9857071 1.0 0.0 20.726900100708 0.0198640003800392 19.5459003448486 0.0074789999052882 18.8971996307373 0.0186940003186464 18.6149005889893 0.0087200002744793 18.4328994750977 0.0179699994623661       0.0052398841210894 0.1189707613454917 0.0306186177318191 114.6423725542181 21.51102871450443 0.0733388421314401 865396636963514880 1431.377231067124 2937.6255  7.244692121173567 0.9945273391223091 2.5249407268398985 3.5194680659622075 0.029346381862112254
865402752997049472 114.58668716318816 21.639654334564685 -1.190430953033792 -2.2093219339168906  18.813593 425.90268 19.461039 26.601028 18.097357 71.19599 0.5564875506904828 0.2002523 4287.871 0.9673491 1.0 0.0 19.6263008117676 0.0129749998450279 18.766300201416 0.0067230002023279 18.4412994384766 0.006258999928832 18.2964000701904 0.0116440001875162 18.1830997467041 0.0157219991087914       0.0037537328684053 0.0409108299414463 0.015711304361816 114.58668716318816 21.639654334564685 0.0671296419916591 865402752997049472 1796.9853930410702 4993.7007  3.099602035777642 0.09695077918359264 3.3435588987190688 3.4405096779026616 0.16228050180070613
865402654214290816 114.58219124572298 21.614500484605 -1.212104924378253 -2.049769488414926 72.41252 14.082767 4202.0376 14.531958 475.85635 13.46849 1273.5966 0.408755850379053 0.018384919 5123.8413 1.0482044 1.0 0.0 14.6301002502441 0.0023630000650882 14.0739002227783 0.0042900000698864 13.8599004745483 0.0010280000278726 13.766300201416 0.0018680000212043 13.6960000991821 0.006881000008434 12.728 0.022 12.261 0.024 12.175 0.02 0.0027674087731064 0.0036042976425776 0.0038743356247423 114.58219124572298 21.614500484605 0.0444607312839874 865402654214290816 2446.44816477285 54392.406 0.01402299561823873 0.011384842884045674 0.0065762166939045096 0.0013792407185376728 0.007955457412442182 0.9998623990489246
865400489550818688 114.51449669444013 21.54457106100409 -1.2510009719300834 -2.1639497087034263  16.879105 1398.8723 17.219662 142.47006 16.380045 197.31404 0.4169883289925467 0.06283731 5538.583 0.9740609 1.0 0.0 17.2555999755859 0.002775999950245 16.8673992156982 0.0031630001030862 16.736499786377 0.0036069999914616 16.702299118042 0.0076480000279843 16.6919994354248 0.0064980001188814 15.898 0.068 15.593 0.114 15.331 0.15 0.0028625512824796 0.008115520881268 0.0066754856250766 114.51449669444013 21.54457106100409 0.0866309522707039 865400489550818688 2398.148654222584 15914.112  0.0527599633909058 0.11032865114964518 1.7400664820346836 1.8503951331843287 0.7535653744327856
865415642195374464 114.5498328366082 21.72182768593254 -1.1563604092013144 -2.077448057349415  15.34976 2167.1194 15.572134 261.3484 14.951428 406.8831 0.3579210236783416 0.03755806 6443.518 1.0723925 1.0 0.0 15.5860996246338 0.0011210000375285 15.3598003387451 0.0023600000422447 15.3116998672485 0.0019460000330582 15.3304004669189 0.0035019998904317 15.3376998901367 0.0030759999062866 14.531 0.032 13.753  14.252 0.053 0.0028004990175924 0.0050043765503667 0.0046264682335238 114.5498328366082 21.72182768593254 0.1555351639825692 865415642195374464 2793.912438344737 26625.443  0.6054775536022072 0.4534029615404865 0.12103714272765272 0.5744401042681392 0.8813938476595351
865482025209701888 114.35524363169148 22.108197469144063 -1.1714943670321043 -2.343011404896286  17.647045 854.3139 18.291477 35.892044 16.91142 102.36501 0.4367293661290064 0.10430367 4429.8545 0.99247676 1.0 0.0 18.4102993011475 0.0091909999027848 17.6088008880615 0.002381999976933 17.2614994049072 0.0048150001093745 17.1187992095947 0.0074189999140799 17.0091991424561 0.0056960000656545 15.92 0.071 15.299 0.093 15.484 0.158 0.0030342943971291 0.0303784578874872 0.0112597477722384 114.35524363169148 22.108197469144063 0.5811959364468773 865482025209701888 2289.747558914112 9587.39  0.2557737093376521 0.2627189302438928 11.085977555216854 11.348696485460746 0.02054816064380275
865426186338215424 114.57177623306534 21.84055473221104 -1.2816970943513937 -2.045839513997995  17.185745 1104.696 17.546827 70.43997 16.67191 240.8696 0.4852173361288265 0.08017756 5440.372 1.0382135 1.0 0.0 17.593599319458 0.0023620000574737 17.1606998443604 0.0029410000424832 17.0056991577148 0.006521999835968 16.9624996185303 0.00450100004673 16.9456005096436 0.009073999710381 16.052 0.074 15.687 0.126 15.575 0.175 0.00292536460572 0.0156641397742783 0.0058823379888501 114.57177623306534 21.84055473221104 0.2679700999445472 865426186338215424 2060.932133996336 12472.317  1.1846655838488913 0.43334418226931914 4.880866443623582e-05 0.4333929909337554 0.8055428417209803
865401760861112704 114.57919153418362 21.58008019261521 -1.2603961075862888 -2.3312334691588865  14.92248 2204.895 15.120432 368.53888 14.538346 388.1453 0.3603526785120975 0.02772336  1.1151924 1.0 0.0 15.1597995758057 0.0045440001413226 14.9530000686646 0.0010179999517276 14.9105997085571 0.0029229999054223 14.9326000213623 0.0029480000957846 14.9329996109009 0.0036929999478161       0.0027989761814954 0.0040576218441161 0.0047019451240942 114.57919153418362 21.58008019261521 0.0221164316269991 865401760861112704 2775.0591562938207 36070.664  0.5330666756193735 0.18660350850953686 10.222870575689797 10.409474084199333 0.02721742348705724
865398423669934464 114.64294115319828 21.54629082092208 -1.4766049711791236 -2.0872599097623725  17.958721 648.134 18.42397 73.642784 17.34479 51.12904 0.5131203454956459 0.13867863 4833.732 1.113606 1.0 0.0 18.5114994049072 0.0074189999140799 17.9018993377686 0.0031709999311715 17.68869972229 0.0048070000484585 17.619499206543 0.0058100000023841 17.5431995391846 0.008127000182867 16.584 0.108 15.96 0.188 15.849 0.208 0.0032245918036743 0.015004977880744 0.0215689157491326 114.64294115319828 21.54629082092208 0.0470722881165481 865398423669934464 1948.860552457836 7210.9165  1.8873698042429823 7.447929566262889 0.2098264336437635 7.6577559999066525 0.04882822544615074
673098276674309376 114.09550909615484 20.74167598872978 -0.979390241584522 -1.9002230049911768  15.341918 1758.1495 15.60531 451.56943 14.89815 426.06372 0.4733814135958901 0.045687422 6494.376 1.4450864 1.0 0.0 15.6197004318237 0.0024770000018179 15.3390998840332 0.0017130000051111 15.2538995742798 0.002864999929443 15.2463998794556 0.0024870000779628 15.2287998199463 0.0017519999528303 14.39 0.032 14.081 0.042 13.927  0.0028236768681198 0.0036832055979709 0.0045582382625962 114.09550909615484 20.74167598872978 0.9571061881612218 673098276674309376 2112.461476684985 21887.861  0.9162376234637114 6.520736836912438 2.695901990506886 9.216638827419324 0.038247901770674754
865416084575960832 114.4524244344259 21.71944897463212 -1.2636628384881945 -2.081574033558052  14.598933 1967.1827 14.815973 973.7498 14.235923 729.76105 0.3889896332969657 0.02523318 6841.9785 1.0867279 1.0 0.0 14.8059997558594 0.0023489999584853 14.6194000244141 0.0039249998517334 14.5874996185303 0.0037179999053478 14.6153001785278 0.0031049998942762 14.6291999816895 0.0057310000993311 13.873 0.023 13.652 0.032 13.677 0.036 0.0028100551554828 0.0030047105423742 0.0040616826965348 114.4524244344259 21.71944897463212 0.2012077490524858 865416084575960832 2570.762597255572 39630.36  0.044045084768643425 0.2177936734469222 0.15541652071771728 0.37321019416463946 0.9810399408824947
865294554180761088 114.17141797534856 21.222516346107785 -1.3627341290002128 -2.07639069016834  18.413622 497.5085 18.962109 33.52048 17.696604 58.058056 0.7074903073395186 0.2251229 4504.2764 0.9883722 1.0 0.0 19.0673999786377 0.0084899999201297 18.3938007354736 0.00433100014925 18.0839996337891 0.005747000221163 17.9820995330811 0.0199379995465279 17.8687000274658 0.0353210009634495 16.739 0.13 16.101 0.179 15.689  0.0035148865917507 0.0325101870857278 0.019078949062526 114.17141797534856 21.222516346107785 0.533261352750955 865294554180761088 1413.4469258814995 4442.018  7.492572744751967 2.3081740788482747 0.11291761203207762 2.4210916908803526 0.041907377854154444
865404131682999808 114.7902787713232 21.6153216499236 -1.4087378361892604 -1.9668680870807744  16.926071 1243.8088 17.252243 72.552345 16.418278 124.55247 0.4270804136329807 0.08094891 5542.184 1.0619082 1.0 0.0 17.2873992919922 0.0040600001811981 16.9071998596191 0.0029839999042451 16.7751007080078 0.0048569999635219 16.7413997650146 0.0032530000898987 16.7357006072998 0.0130979996174574 15.828 0.068 15.545 0.121 15.8 0.213 0.0028902881393519 0.0152227558580227 0.0095011338288942 114.7902787713232 21.6153216499236 0.1797873011903032 865404131682999808 2341.479421857468 12353.471  0.1398794505279025 4.032202388545561 0.7986126889290747 4.830815077474636 0.2903176590610907
865467903357272960 114.34515260187185 21.85914199863217 -1.236558292580758 -1.990293384667587  15.352833 2212.006 15.58595 333.58215 14.962447 361.31177 0.4242273431817606 0.03176419 6573.0244 1.0737481 1.0 0.0 15.5837001800537 0.0044889999553561 15.3597002029419 0.0024550000671297 15.3297004699707 0.0045549999922514 15.3407001495361 0.0016560000367462 15.339599609375 0.0053690001368522 14.625 0.032 14.32 0.041 14.325 0.061 0.0027986981166893 0.0042870310596537 0.0048284218639125 114.34515260187185 21.85914199863217 0.3718071803451507 865467903357272960 2357.2266523413346 31481.992  0.11149188190038076 0.03193768543223209 0.3977066174635651 0.4296443028957972 0.9693747770013916
673073331504303616 114.939169928365 20.901028874676918 -1.35375783302318 -2.0291969465585766  15.351404 2246.437 15.581524 511.53323 14.970833 499.5368 0.3967119998714224 0.033531923 6903.986 1.0799378 1.0 0.0 15.5791997909546 0.0013320000143721 15.3703002929688 0.0013999999500811 15.3161001205444 0.0023380001075565 15.3486003875732 0.0039400001987814 15.3629999160767 0.0030720001086592 14.544 0.032 14.265 0.044 14.262 0.056 0.0027973885283947 0.0035057256417164 0.0043597898785479 114.939169928365 20.901028874676918 0.742765092659711 673073331504303616 2520.7203218559257 29822.328  0.0067956338105725975 2.0274879817884655 0.03757532202713528 2.0650633038156005 0.7225439627414598
865303590792658560 114.31700091741014 21.36079499866072 -0.9916351162755416 -2.002071617405567  17.228298 914.65247 17.593353 72.43318 16.686916 97.476036 0.4186084918148937 0.094955646 5357.291 0.90917563 1.0 0.0 17.6525001525879 0.0032780000474304 17.1989002227783 0.0046629998832941 17.0363006591797 0.0019409999949857 16.9964008331299 0.0061510000377893 17.0016002655029 0.013871000148356 16.2 0.087 15.659 0.128 15.62 0.174 0.003000145313702 0.0152469589117225 0.0117622177608921 114.31700091741014 21.36079499866072 0.3403963291635046 865303590792658560 2388.866971294491 10531.232  0.06417677141302407 5.873243451222805 0.24840032188637226 6.121643773109177 0.18569420873678408
673128405869430784 114.84583654835792 21.15460895263949 -1.280480407503439 -2.07113193782768  18.929232 348.1395 19.485237 23.36085 18.394106 31.3953 0.3049644879021607 0.22971484 4786.567 1.0040879 1.0 0.0 19.4316997528076 0.0086629996076226 18.8815002441406 0.0052760001271963 18.6688995361328 0.0049230000004172 18.5722999572754 0.0147660002112389 18.4827003479004 0.0115320002660155       0.0041614857558795 0.0465604202689969 0.0347886647976059 114.84583654835792 21.15460895263949 0.4769461278692707 673128405869430784 3279.0703169374324 4353.223  4.054535988045405 0.41649227541403877 0.07672270175719233 0.4932149771712311 0.33692294097466635
673055979836430336 115.07472557934857 20.74840418296804 -0.890023518153455 -2.0157118831726604  15.285068 2275.2292 15.543769 399.3918 14.8749275 653.5723 0.3698424858315927 0.034335177 6538.2803 1.0197165 1.0 0.0 15.5438995361328 0.0030950000509619 15.3077001571655 0.0002770000137388 15.2190999984741 0.0010199999669566 15.2239999771118 0.0036909999325871 15.2315998077393 0.0033249999396503 14.449 0.028 14.143 0.039 14.257 0.064 0.0027963383031021 0.0038955293211739 0.0041283681199264 115.07472557934857 20.74840418296804 0.9359476946676056 673055979836430336 2703.853771022263 29124.648  0.30116863081366335 12.271366252980636 0.11919712893364982 12.390563381914285 0.01288452500827549
673129642820031232 114.76593620910482 21.191376538134787 -1.3119524728904275 -1.8897158091493609  19.499323 254.9024 20.710506 6.147473 18.394945 32.493862 0.4419559826214284 0.33098578  0.971603 1.0 0.0 21.085599899292 0.0270019993185997 19.8927001953125 0.0175199992954731 18.8066005706787 0.005913000088185 18.3339004516602 0.021586999297142 18.0786991119385 0.0369939990341663 16.913 0.173 16.065 0.188 16.074 0.306 0.0050729125345168 0.1766370847227596 0.0336266402781521 114.76593620910482 21.191376538134787 0.4119860949526993 673129642820031232 2262.6687709227867 3021.2778  0.33027708383800586 0.9598853735141687 3.0972181848147753 4.057103558328944 0.3561108456366386
865422651581990912 114.53905464783676 21.780016560145025 -1.113576398449014 -2.052155173614952  17.113003 1114.6239 17.463097 159.91795 16.594645 103.41604 0.4714220638494638 0.0820071 5465.566 0.9963992 1.0 0.0 17.4946994781494 0.0034680000972002 17.086799621582 0.0021200000774115 16.9286003112793 0.0074919997714459 16.9008007049561 0.0047369999811053 16.8770008087158 0.0142620000988245 15.996 0.077 16.07 0.204 15.557 0.174 0.0029224351343901 0.0073403057369716 0.0111582652564693 114.53905464783676 21.780016560145025 0.2141145660407584 865422651581990912 2121.2414027344366 12194.066  0.8739347587981715 1.2721836374165896 0.004086253852754164 1.2762698912693438 0.7081552998314682
865401485983208064 114.59340879990845 21.56294132621104 -1.3043238623760625 -2.129433435777376 76.41225 14.389463 1910.2184 14.817305 425.07895 13.794463 629.87787 0.3824826432158558 0.02313603 5286.4175 0.9831704 1.0 0.0 14.9010000228882 0.0020550000481307 14.3669004440308 0.0017920000245794 14.1618003845215 0.002858999883756 14.0825996398926 0.0047650001943111 14.0363998413086 0.0059159998781979 13.078 0.035 12.648 0.037 12.562 0.031 0.0028133341369272 0.0037827213617335 0.0041539083442384 114.59340879990845 21.56294132621104 0.0137407287318276 865401485983208064 2614.497723588585 43222.63 4.8661869565891065 0.1031961090514734 0.8076385966411909 0.8678385472586797 1.6754771438998706 0.15588880155942741
865491817735151104 114.28594945960158 22.07178707913601 -1.0698385023230357 -1.9903576750319671  16.77517 1322.9269 17.228056 146.05656 16.160688 193.43034 0.5859786754748699 0.061247922 5032.9434 1.0099529 1.0 0.0 17.3241996765137 0.003080999944359 16.7259998321533 0.001897000009194 16.5053005218506 0.0033909999765455 16.4377994537354 0.004763999953866 16.3735008239746 0.0068620000965893 15.411 0.048 14.892 0.062 14.692 0.082 0.0028749522507184 0.0079400559535098 0.0067668437255242 114.28594945960158 22.07178707913601 0.5777985312669139 865491817735151104 1706.5467428308923 16327.085  3.9635727292732947 2.5363903591974575 0.3967967078451695 2.9331870670426268 0.14144562150229723
865417463261366656 114.3892848218508 21.695352114755558 -1.2007729839584087 -2.0898180393090318 72.465416 14.348914 2981.0532 14.589153 864.8692 13.957789 1025.5032 0.3636977806733491 0.020191697 6670.0576 0.999258 1.0 0.0 14.5959997177124 0.002064999891445 14.3565998077393 0.0020659998990595 14.3104000091553 0.001215000054799 14.3364000320435 0.0033690000418573 14.3409996032715 0.0076990001834929 13.549 0.024 13.31 0.026 13.234 0.031 0.0027792876772271 0.0030595780774086 0.0039248753866891 114.3892848218508 21.695352114755558 0.23202601867674 865417463261366656 2749.5356120914525 49525.305 0.007687657593086586 0.4423819244950212 0.04059829664378296 0.23696448902672898 0.27756278567051196 0.9478780766839093
865401108026093824 114.5448361836318 21.588226912786155 -1.3601630750217435 -2.0898517017609297  17.896605 721.57104 18.360004 59.334717 17.278254 66.87826 0.3143338943487662 0.11157045 4864.214 0.94896364 1.0 0.0 18.4379005432129 0.0060390001162886 17.8575992584229 0.005216000135988 17.63450050354 0.0032750000245869 17.5778007507324 0.0059890002012252 17.4867000579834 0.0118739996105433       0.0031394048009827 0.0185099995325012 0.0166686311767059 114.5448361836318 21.588226912786155 0.0550808390341601 865401108026093824 3181.3304832168665 8962.946  3.114136288079609 2.2259190515322307 0.23733259725195593 2.4632516487841865 0.23301030286626104
865318507214663552 114.39044156917797 21.523234337725963 -1.1724956762668484 -2.1921932396163464  15.758813 2186.9575 16.015598 337.77826 15.351212 489.24426 0.373090168397578 0.03877198 6220.648 1.0428231 1.0 0.0 16.0006008148193 0.0031989999115467 15.7620000839233 0.0021959999576211 15.6970996856689 0.0030310000292956 15.690299987793 0.0057029998861253 15.7026996612549 0.0089220004156231 14.902 0.032 14.649 0.052 14.638 0.082 0.0027996895554307 0.0042564150399106 0.0043827644069872 114.39044156917797 21.523234337725963 0.2033027914590176 865318507214663552 2680.3172120428662 25791.82  0.23897632632021928 0.25192642472988247 2.6772315913802314 2.929158016110114 0.5300931195629386
865399046441743744 114.67968275038548 21.592740827905267 -1.2315664617544533 -2.124125235415848  15.231531 2091.4998 15.457915 386.9809 14.858295 561.8447 0.3390828788827895 0.031567235 6875.1953 0.9460151 1.0 0.0 15.4423999786377 0.0019259999971836 15.2501001358032 0.0013559999642893 15.2091999053955 0.0017509999452158 15.2398996353149 0.0023300000466406 15.2564001083374 0.0052849999628961 14.519 0.03 14.317 0.037 14.182 0.055 0.002803796250797 0.0039568633706213 0.0042447715380431 114.67968275038548 21.592740827905267 0.0745393677359192 865399046441743744 2949.1315022887634 31678.418  1.3768501514604143 0.015794311784531848 0.7603487896747734 0.7761431014593052 0.7076437661983042
865402963451931008 114.57572774059727 21.64002004829452 -1.2813343653402811 -1.9977041697389464  16.585346 1440.7611 16.914145 147.25511 16.114176 219.24944 0.387532025291168 0.053962737 5705.836 1.0207442 1.0 0.0 16.918399810791 0.0029529999010264 16.5769996643066 0.0022160001099109 16.4596004486084 0.001209000009112 16.453800201416 0.0052009997889399 16.4256000518799 0.0087190000340342 15.498 0.052 15.218 0.081 15.199 0.116 0.0028565153619272 0.0078834388217324 0.0062294958108707 114.57572774059727 21.64002004829452 0.0703557914135073 865402963451931008 2580.431899140879 18531.307  0.054986621757715085 0.42828518350608596 0.2996839946355594 0.7279691781416453 0.9407183623934583
865402654214292992 114.58536964460995 21.606313467171383 -1.035712538273486 -2.0056943628178887  17.575489 957.68176 18.005032 89.03206 16.993792 127.45314 0.3664493899759738 0.094243445 5071.61 1.0405811 1.0 0.0 18.0463008880615 0.0051580001600086 17.5429000854492 0.0025750000495463 17.3605995178223 0.0054159997962415 17.3083000183105 0.0032259998843073 17.2779006958008 0.0077080000191927 16.448 0.11 15.769 0.146 15.767  0.0029794453225539 0.0125100120828798 0.0093194489491066 114.58536964460995 21.606313467171383 0.0357936492587851 865402654214292992 2728.889793118675 10610.818  0.37520895168595475 3.8227153149490136 0.2095101342345889 4.032225449183603 0.3536648945813341
865460958393611904 114.9088392276926 22.141950091085427 -1.1947744224921029 -2.336580766791626  19.463562 250.71727 20.401566 9.265439 18.581278 27.462996 0.4003133744055987 0.4672191  0.9670232 1.0 0.0 20.5331001281738 0.0193489994853735 19.4715003967285 0.0087980004027485 18.9479999542236 0.0072519998066127 18.7402000427246 0.0405460000038147 18.6299991607666 0.0236019995063543       0.0051327570281499 0.1172145147406439 0.0397147528224234 114.9088392276926 22.141950091085427 0.6352539472014771 865460958393611904 2498.042943193791 2140.3232  0.0006094614306663497 0.0703426913208184 10.610394772413889 10.680737463734706 0.03038857767980057
865395606171346944 114.67482053989346 21.47222939871828 -1.078526074575447 -1.971885158704239  17.510342 918.68726 17.90076 87.60455 16.95923 188.07724 0.5045820705610494 0.10029027 5239.0103 1.0665003 1.0 0.0 17.9610004425049 0.0041069998405873 17.4818992614746 0.0027010000776499 17.3041000366211 0.0041979998350143 17.2486000061035 0.0037720000836998 17.2064990997314 0.0148999998345971 16.286 0.089 15.829 0.142 15.843 0.204 0.0029980863831985 0.0127037981214369 0.0068999410784185 114.67482053989346 21.47222939871828 0.12227091551979 865395606171346944 1981.838155462184 9971.057  1.663681318473491 2.2509111899997514 0.7011069709535683 2.95201816095332 0.32904808401103264
865467044363830912 114.26682936519232 21.81697764711984 -1.1541874433951915 -2.053637637374555  15.466662 2167.6106 15.7055645 296.579 15.07708 476.60995 0.4435509860031106 0.031386014 6578.089 1.019701 1.0 0.0 15.704400062561 0.0033799998927861 15.4751996994019 0.0015190000412985 15.4186000823975 0.00362000009045 15.4429998397827 0.0037440001033246 15.4338998794556 0.0027999999001622 14.689 0.031 14.382 0.047 14.52 0.067 0.0028004787086799 0.0046029331090855 0.0044128437330868 114.26682936519232 21.81697764711984 0.3950162253697244 865467044363830912 2254.532244446384 31861.324  0.35452164067917513 0.4850269057452615 0.006491271037270653 0.4915181767825322 0.9321713781684797
865400283392369920 114.56819667517162 21.57568568427226 -1.4339268860729364 -2.062886673858168  17.293232 867.3456 17.585157 49.85502 16.66403 70.07676 0.4350356354645821 0.08744606 5325.952 1.1146032 1.0 0.0 17.6993999481201 0.0048279999755322 17.2562999725342 0.006343999877572 17.0935001373291 0.0051549999043345 17.0468006134033 0.0061039999127388 17.0034999847412 0.0089199999347329 16.06 0.076 15.659 0.125 15.769 0.205 0.0030263463875592 0.0219558818868345 0.015947825061968 114.56819667517162 21.57568568427226 0.0315498498219545 865400283392369920 2298.6622669016124 11435.622  0.23332695114096103 5.178609188050224 0.03400835386914416 5.212617541919368 0.2445220215911117
865397568972996608 114.74484811521926 21.51854154511991 -1.2916661544220365 -1.837961155834098  20.119028 164.25873 20.93222 8.209283 19.18179 18.33565 0.6188375009822776 0.501269  0.9959644 1.0 0.0 21.3416996002197 0.03846700116992 20.2261009216309 0.0227990001440048 19.5960998535156 0.0081690000370144 19.2672004699707 0.0315710008144379 19.1224994659424 0.0385549999773502       0.0071611984792075 0.1322865597187387 0.0593349813660695 114.74484811521926 21.51854154511991 0.1439341730984107 865397568972996608 1615.933097804682 1994.9368  4.935602830826631 0.5840095986621751 5.480166845860273 6.064176444522448 0.02656649510281383
865501266663143936 114.61949225525704 22.104590363951743 -1.176409341228624 -2.203677276973101  16.53683 1445.6167 16.852406 122.95284 16.053104 198.94023 0.3352587115918045 0.060837556 5643.1714 0.9674958 1.0 0.0 16.8822994232178 0.0025549998972564 16.5090999603271 0.0025249999016523 16.3903007507324 0.0028089999686926 16.3794994354248 0.0068899998441338 16.3402996063232 0.0049350000917911 15.576 0.05 15.194 0.093 15.586 0.168 0.0028558486507167 0.0092608282992673 0.0066384579878358 114.61949225525704 22.104590363951743 0.5307688461333302 865501266663143936 2982.7711120525737 16437.215  1.5852231864387478 0.2119147158878764 3.115803111248889 3.327717827136765 0.29634750108248903
865405059395946112 114.7120291472776 21.61766896694179 -1.2876576584237394 -2.0226678218909795  16.692987 1106.4722 17.032524 145.58797 16.186594 163.50192 0.3625894158504573 0.0667137 5477.6353 0.95157534 1.0 0.0 17.0625991821289 0.0048079998232424 16.6875991821289 0.0034839999862015 16.5351009368896 0.0066349999979138 16.4915008544922 0.0044519999064505 16.4556007385254 0.0072980001568794 15.534 0.052 15.286 0.087 15.097 0.115 0.0029248349347072 0.0079624608723686 0.0076406874120144 114.7120291472776 21.61766896694179 0.1111416781799187 865405059395946112 2757.9404038986886 14989.425  0.4713109938396847 0.5207309524020215 0.07136933509898517 0.5921002875010066 0.9000331091699174
865405467416394752 114.7907198015896 21.65844010990851 -1.1969751958259345 -2.109428182901776  17.92931 632.70264 18.37879 49.60782 17.323143 64.151726 0.2887630797904766 0.12401732 4942.312 0.99308276 1.0 0.0 18.4536991119385 0.0051710000261664 17.8773002624512 0.0029160000849515 17.6543998718262 0.0052350000478327 17.5916004180908 0.0064849997870624 17.5611991882324 0.01369300018996 16.537 0.122 16.159 0.208 16.482  0.0032460045668729 0.0220635273511557 0.0173413551064967 114.7907198015896 21.65844010990851 0.1946144951430493 865405467416394752 3463.046594203072 8063.39  6.160754943620437 0.058486502347431 0.4998011746670088 0.5582876770144398 0.15150160648984196
673164041213554304 115.4684057171305 21.133767831794 -1.282842759849033 -1.9956375468562275  14.830418 2403.6763 15.051242 682.1464 14.46392 720.28076 0.4781250006338734 0.029158045 6732.1143 1.0239006 1.0 0.0 15.0443000793457 0.0013160000089556 14.8465995788574 0.0028770000208169 14.8122997283936 0.0030300000216811 14.8575000762939 0.0015640000347048 14.8388996124268 0.0036710000131279 14.124 0.027 13.86 0.037 13.872 0.044 0.0027920996854587 0.003212224823773 0.0040688964968476 115.4684057171305 21.133767831794 0.9191674533033511 673164041213554304 2091.503265201049 34295.85  1.0212587825384953 0.4495179034831827 0.3256270035645896 0.7751449070477723 0.7731402551596044
865400004217553536 114.58691496696927 21.55331688941065 -1.2224610853438258 -2.0217285639800258  14.639417 2677.0117 14.861075 934.8521 14.273205 1016.0574 0.4081671783812517 0.024920573 6729.52 0.97630453 1.0 0.0 14.8600997924805 0.0020069999154657 14.6579999923706 0.0 14.6275997161865 0.0034499999601393 14.6590003967285 0.0025249999016523 14.6712999343872 0.0027620000764727 13.918 0.022 13.728 0.031 13.616 0.033 0.0027850103518317 0.0030222336127519 0.0039275418513813 114.58691496696927 21.55331688941065 0.0250894070086534 865400004217553536 2449.976511991717 40127.49  0.009548177868619298 0.0008372492579294998 0.07711510972796516 0.07795235898589466 0.9990704182605026
865401928363306880 114.60866693868935 21.61087764858071 -1.1745478197944363 -2.0408229241198343  17.964191 713.74036 18.358707 27.697578 17.38003 94.68686 0.3511236635584283 0.12170108 4887.322 0.93403333 1.0 0.0 18.527099609375 0.0068219997920095 17.9361000061035 0.0030690000858157 17.7108993530273 0.003398000029847 17.640100479126 0.0121889999136329 17.5688991546631 0.0146580003201962 16.382 0.101 15.869 0.169 15.817 0.223 0.0031473504516331 0.0392988542121814 0.0120733843581056 114.60866693868935 21.61087764858071 0.0373161876522857 865401928363306880 2847.9994480166843 8216.854  0.8387957779709108 0.2305149344412107 0.004008273613628844 0.23452320805483956 0.8984820119889056
865401417262706048 114.60704292212148 21.55169656092041 -1.2232449499228442 -1.8000506787132662  19.611164 275.20944 20.385447 13.009054 18.823412 29.88773 0.3870300573382846 0.3541467  0.95429236 1.0 0.0 20.6231994628906 0.0116109997034073 19.5205001831055 0.0109869996085763 19.1014995574951 0.0156640000641346 18.8649005889893 0.026298999786377 18.706600189209 0.0379900000989437       0.0048120491023158 0.0835066680589905 0.0365232249311427 114.60704292212148 21.55169656092041 0.0228425216963876 865401417262706048 2583.778652431501 2823.6885  0.05905620883215149 0.0013885637233236102 7.654196676942311 7.655585240665634 0.1026085793795895
